0,0,1.00e+00
0,1,1.00e+00
0,2,1.00e+00
0,3,9.99e-01
0,4,9.97e-01
0,5,9.95e-01
0,6,9.94e-01
0,7,9.81e-01
0,8,9.96e-01
0,9,9.93e-01
0,10,9.88e-01
0,11,9.87e-01
0,12,9.74e-01
0,13,9.72e-01
0,14,9.58e-01
0,15,9.72e-01
0,16,9.61e-01
0,17,9.16e-01
0,18,9.51e-01
0,19,9.61e-01
0,20,9.16e-01
0,21,8.03e-01
0,22,9.12e-01
0,23,8.94e-01
0,24,9.11e-01
0,25,9.23e-01
0,26,8.20e-01
0,27,8.38e-01
0,28,8.64e-01
0,29,8.11e-01
0,30,8.64e-01
0,31,9.13e-01
0,32,8.50e-01
0,33,8.68e-01
0,34,8.93e-01
0,35,7.51e-01
0,36,8.98e-01
0,37,6.60e-01
0,38,8.30e-01
0,39,6.53e-01
0,40,6.40e-01
0,41,6.20e-01
0,42,7.54e-01
0,43,6.89e-01
0,44,6.23e-01
0,45,6.01e-01
0,46,6.53e-01
0,47,7.99e-01
0,48,6.06e-01
0,49,7.44e-01
0,50,4.84e-01
0,51,5.93e-01
0,52,5.36e-01
0,53,3.91e-01
0,54,5.91e-01
0,55,7.04e-01
0,56,5.77e-01
0,57,6.30e-01
0,58,5.82e-01
0,59,5.91e-01
0,60,5.52e-01
0,61,4.33e-01
0,62,4.68e-01
0,63,3.03e-01
0,64,6.40e-01
0,65,2.60e-01
0,66,2.46e-01
0,67,4.53e-01
0,68,5.99e-01
0,69,4.34e-01
0,70,-8.62e-02
0,71,4.61e-01
0,72,3.49e-01
0,73,3.67e-01
0,74,9.00e-02
0,75,3.50e-01
0,76,8.61e-02
0,77,3.95e-01
0,78,2.59e-02
0,79,1.05e-01
0,80,4.90e-01
0,81,3.39e-02
0,82,2.59e-01
0,83,1.51e-01
0,84,1.48e-01
0,85,2.06e-01
0,86,2.46e-01
0,87,5.43e-02
0,88,2.78e-01
0,89,3.80e-01
0,90,3.74e-01
0,91,1.57e-01
0,92,3.14e-01
0,93,1.92e-02
0,94,1.24e-01
0,95,3.33e-01
0,96,2.20e-01
0,97,2.37e-01
0,98,-2.89e-01
0,99,2.02e-01
0,100,4.41e-01
1,0,1.00e+00
1,1,1.00e+00
1,2,1.00e+00
1,3,1.00e+00
1,4,9.98e-01
1,5,9.96e-01
1,6,9.93e-01
1,7,9.92e-01
1,8,9.86e-01
1,9,9.90e-01
1,10,9.73e-01
1,11,9.86e-01
1,12,9.80e-01
1,13,9.83e-01
1,14,9.44e-01
1,15,9.55e-01
1,16,9.55e-01
1,17,8.86e-01
1,18,9.45e-01
1,19,9.26e-01
1,20,9.06e-01
1,21,9.50e-01
1,22,9.08e-01
1,23,9.35e-01
