0.0,0.0,3.9813639530635423
0.0,0.05,3.97510787110673
0.0,0.1,3.9270532435506027
0.0,0.15,3.8353497591311356
0.0,0.2,3.6989520096621806
0.0,0.25,3.5176919008306284
0.0,0.3,3.292327528802388
0.0,0.35,3.024565582647949
0.0,0.4,2.717055287679567
0.0,0.45,2.3733529931080226
0.0,0.5,1.9978576786875495
0.0,0.55,1.5957188524038248
0.0,0.6,1.1727194746567993
0.0,0.65,0.7351376139467289
0.0,0.7,0.28959145882928794
0.0,0.75,-0.15712696774192994
0.0,0.8,-0.5982235608429892
0.0,0.85,-1.0270732992860534
0.0,0.9,-1.4373848216321043
0.0,0.95,-1.82335272931137
0.0,1.0,-2.1797925040795323

0.05,0.0,3.889008319954829
0.05,0.05,3.8829356266786155
0.05,0.1,3.8353512882441936
0.05,0.15,3.744364472551208
0.05,0.2,3.608885509524893
0.05,0.25,3.4287000080160803
0.05,0.3,3.204519519831018
0.05,0.35,2.938005731976744
0.05,0.4,2.631766121959883
0.05,0.45,2.2893201021901914
0.05,0.5,1.9150358578327555
0.05,0.55,1.514039290656972
0.05,0.6,1.0920976588443763
0.05,0.65,0.6554815887006319
0.05,0.7,0.21081007187336115
0.05,0.75,-0.2351161986279759
0.05,0.8,-0.675487297853201
0.05,0.85,-1.1036562492376685
0.05,0.9,-1.5133048581817499
0.05,0.95,-1.898597450584862
0.05,1.0,-2.254317331762609

0.1,0.0,3.7525613863707497
0.1,0.05,3.7462075399403134
0.1,0.1,3.69895487066773
0.1,0.15,3.6088868242816563
0.1,0.2,3.4748784345793338
0.1,0.25,3.2966716921690025
0.1,0.3,3.074927707240291
0.1,0.35,2.811252584754121
0.1,0.4,2.5081948763261566
0.1,0.45,2.1692135599945335
0.1,0.5,1.7986166768718257
0.1,0.55,1.4014719652234913
0.1,0.6,0.9834920168693289
0.1,0.65,0.5508975768940042
0.1,0.7,0.11026355795825164
0.1,0.75,-0.3316469053735935
0.1,0.8,-0.7680545190613666
0.1,0.85,-1.192335911378632
0.1,0.9,-1.598189658998579
0.1,0.95,-1.9797904787212508
0.1,1.0,-2.3319263592415447

0.15,0.0,3.5719516371079862
0.15,0.05,3.5648034788817617
0.15,0.1,3.5176958941054632
0.15,0.15,3.4287024203924497
0.15,0.2,3.296672771926694
0.15,0.25,3.121308975131872
0.15,0.3,2.9032187110376553
0.15,0.35,2.6439427374877233
0.15,0.4,2.345954195780816
0.15,0.45,2.0126286816765333
0.15,0.5,1.6481851303641237
0.15,0.55,1.2575987722012354
0.15,0.6,0.8464886000150293
0.15,0.65,0.42098288837153136
0.15,0.7,-0.012432737348815096
0.15,0.75,-0.44707941986641586
0.15,0.8,-0.8762555841840322
0.15,0.85,-1.2934077857328568
0.15,0.9,-1.6922958382217812
0.15,0.95,-2.0671464480151753
0.15,1.0,-2.4127901203541775

0.2,0.0,3.3480153491905744
0.2,0.05,3.3395233611708712
0.2,0.1,3.2923324602166244
0.2,0.15,3.2045228184628716
0.2,0.2,3.0749296374439004
0.2,0.25,2.9032195431597265
0.2,0.3,2.6899447634817575
0.2,0.35,2.4365719341895176
0.2,0.4,2.1454832904654957
0.2,0.45,1.8199490572004793
0.2,0.5,1.4640710053152513
0.2,0.55,1.0826983364452474
0.2,0.6,0.6813182345314713
0.2,0.65,0.2659245192630815
0.2,0.7,-0.1571312048343729
0.2,0.75,-0.581300739662192
0.2,0.8,-1.0000071207953087
0.2,0.85,-1.406813094550147
0.2,0.9,-1.795584249941626
0.2,0.95,-2.160641074163461
0.2,1.0,-2.4968947204158427

0.25,0.0,3.0825152138760945
0.25,0.05,3.0721076893674253
0.25,0.1,3.0245712708877637
0.25,0.15,2.938009719255268
0.25,0.2,2.8112551504149765
0.25,0.25,2.643944168594126
0.25,0.3,2.436572514620794
0.25,0.35,2.190525067886281
0.25,0.4,1.9080789237874098
0.25,0.45,1.5923782991255158
0.25,0.5,1.2473811484337192
0.25,0.55,0.8777785496133583
0.25,0.6,0.48888907826382505
0.25,0.65,0.08653147650741465
0.25,0.7,-0.32312012342702023
0.25,0.75,-0.7336933890812584
0.25,0.8,-1.1387818121587334
0.25,0.85,-1.532109694871833
0.25,0.9,-1.9076922008089734
0.25,0.95,-2.2599848169637036
0.25,1.0,-2.584017071943966

0.3,0.0,2.778131203021411
0.3,0.05,2.7652298902347803
0.3,0.1,2.7170615706638364
0.3,0.15,2.6317706210825658
0.3,0.2,2.508197884469979
0.3,0.25,2.345956015559166
0.3,0.3,2.1454842228546918
0.3,0.35,1.9080792571543967
0.3,0.4,1.6359003468414972
0.3,0.45,1.3319467781976222
0.3,0.5,1.0000079188342341
0.3,0.55,0.6445866305610991
0.3,0.6,0.27079815656152006
0.3,0.65,-0.1157523625212749
0.3,0.7,-0.5091096447019474
0.3,0.75,-0.903120427865468
0.3,0.8,-1.2915926181671378
0.3,0.85,-1.6684557038735885
0.3,0.9,-2.0279166718421497
0.3,0.95,-2.364605886727007
0.3,1.0,-2.6737078663360667

0.35,0.0,2.43842294107269
0.35,0.05,2.4224596403537446
0.35,0.1,2.373359733215182
0.35,0.15,2.2893249629706363
0.35,0.2,2.16921684607266
0.35,0.25,2.012630709661605
0.35,0.3,1.819950143923084
0.35,0.35,1.5923787502038995
0.35,0.4,1.3319468774251242
0.35,0.45,1.0414919983059783
0.35,0.5,0.7246124392119799
0.35,0.55,0.3855952913528576
0.35,0.6,0.029320440168279945
0.35,0.65,-0.3388563037133132
0.35,0.7,-0.7132370601490694
0.35,0.75,-1.087928049646424
0.35,0.8,-1.4569928546938842
0.35,0.85,-1.8146072366116661
0.35,0.9,-2.1552099152123896
0.35,0.95,-2.473643918862576
0.35,1.0,-2.765283557948572

0.4,0.0,2.0677639797915215
0.4,0.05,2.0481975172373597
0.4,0.1,1.9978647665733484
0.4,0.15,1.915040961026217
0.4,0.2,1.7986201096250682
0.4,0.25,1.6481872213625595
0.4,0.3,1.4640720855944676
0.4,0.35,1.247381539553127
0.4,0.4,1.0000079218120703
0.4,0.45,0.7246123246841529
0.4,0.5,0.4245822768961527
0.4,0.55,0.1039645608301782
0.4,0.6,-0.23262505829900182
0.4,0.65,-0.5801123967993217
0.4,0.7,-0.9330920088075125
0.4,0.75,-1.2859664849821741
0.4,0.8,-1.6330928957208943
0.4,0.85,-1.9689310621130283
0.4,0.9,-2.2881882651712
0.4,0.95,-2.585955180515327
0.4,1.0,-2.8578282406849533

0.45,0.0,1.6712495275202293
0.45,0.05,1.6475824945587465
0.45,0.1,1.5957262092664122
0.45,0.15,1.5140445506374745
0.45,0.2,1.4014754498130613
